TransactionID,ProductID,CustomerID,StaffID,Date,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,DayOfWeek,TotalSales
553,2,553,553,2023-01-24 01:00:00,4,13.85646635,North,Credit Card,False,Cloudy,21.08344022,Poor,Positive,34,Phone Order,Tuesday,55.42586539
554,5,554,554,2023-01-24 02:00:00,5,5.919964335,West,Cash,False,Rainy,22.21179514,Excellent,Neutral,35,In Store,Tuesday,29.59982167
555,3,555,555,2023-01-24 03:00:00,4,10.43264382,East,Online,True,Cloudy,21.09868406,Good,unknown,51,Online Order,Tuesday,41.73057529
556,2,556,556,2023-01-24 04:00:00,2,15.84692411,West,Credit Card,True,Sunny,32.18475999,Average,Positive,22,In Store,Tuesday,31.69384822
557,6,557,557,2023-01-24 05:00:00,4,8.008403766,East,Credit Card,True,Cloudy,27.154342182855554,Excellent,Positive,41,Phone Order,Tuesday,32.03361506
558,2,558,558,2023-01-24 06:00:00,3,8.053675663,South,Credit Card,False,Cloudy,31.29969398,Good,Neutral,49,Online Order,Tuesday,24.16102699
559,5,559,559,2023-01-24 07:00:00,4,5.1513591,West,Cash,True,Sunny,30.74488015,Average,Negative,20,Online Order,Tuesday,20.6054364
560,7,560,560,2023-01-24 08:00:00,2,11.5622289,North,Cash,True,Cloudy,30.04078136,Good,Neutral,59,Phone Order,Tuesday,23.1244578
561,7,561,561,2023-01-24 09:00:00,2,18.24101571,South,Cash,False,Sunny,27.15487873,Good,Neutral,58,Online Order,Tuesday,36.48203142
562,0,562,562,2023-01-24 10:00:00,1,5.778514154,North,Online,True,Rainy,29.63417245,Excellent,Positive,33,Online Order,Tuesday,5.778514154
563,1,563,563,2023-01-24 11:00:00,5,7.866780642,East,Cash,True,Sunny,20.57542332,Average,Positive,32,Phone Order,Tuesday,39.33390321
564,3,564,564,2023-01-24 12:00:00,4,9.651268075,East,Online,False,Sunny,29.32196634,Good,Negative,15,Online Order,Tuesday,38.6050723
565,8,565,565,2023-01-24 13:00:00,1,15.97587105,North,Credit Card,False,Cloudy,31.66816558,Poor,Negative,39,Online Order,Tuesday,15.97587105
566,0,566,566,2023-01-24 14:00:00,5,14.60953389,North,Credit Card,True,Rainy,27.50537541,Average,Positive,41,Phone Order,Tuesday,73.04766946
567,7,567,567,2023-01-24 15:00:00,4,11.23915857,South,Cash,False,Sunny,25.36269993,Poor,unknown,21,Online Order,Tuesday,44.95663427
568,6,568,568,2023-01-24 16:00:00,3,16.38603409,North,Credit Card,True,Rainy,24.16140102,Excellent,Negative,58,Online Order,Tuesday,49.15810227
569,8,569,569,2023-01-24 17:00:00,4,14.14446517,West,Cash,False,Rainy,29.64203075,Poor,Positive,56,Online Order,Tuesday,56.5778607
570,0,570,570,2023-01-24 18:00:00,2,18.44061199,West,Online,True,Cloudy,30.39201798,Average,Neutral,43,Online Order,Tuesday,36.88122399
571,8,571,571,2023-01-24 19:00:00,2,17.27040124,North,Credit Card,False,Sunny,33.064514,Good,Negative,45,Phone Order,Tuesday,34.54080247
572,4,572,572,2023-01-24 20:00:00,3,8.792204091,West,Cash,True,Cloudy,25.13501124,Good,Positive,58,In Store,Tuesday,26.37661227
573,1,573,573,2023-01-24 21:00:00,1,9.071578665,North,Credit Card,False,Sunny,31.54658461,Average,Negative,57,In Store,Tuesday,9.071578665
574,4,574,574,2023-01-24 22:00:00,5,6.880347137,South,Credit Card,False,Rainy,28.42033736,Good,Negative,50,Online Order,Tuesday,34.40173568
575,8,575,575,2023-01-24 23:00:00,4,10.05447089,West,Cash,False,Sunny,33.24254736,Poor,Positive,33,Phone Order,Tuesday,40.21788354
576,4,576,576,2023-01-25 00:00:00,2,19.99315878,West,Credit Card,False,Sunny,27.91718162,Good,unknown,20,Phone Order,Wednesday,39.98631756
577,5,577,577,2023-01-25 01:00:00,1,11.08626753,North,Credit Card,False,Rainy,27.76444743,Good,Negative,39,Online Order,Wednesday,11.08626753
578,7,578,578,2023-01-25 02:00:00,3,8.30732652,West,Credit Card,False,Rainy,27.154342182855554,Poor,Negative,45,In Store,Wednesday,24.92197956
579,5,579,579,2023-01-25 03:00:00,2,16.43724327,East,Credit Card,False,Sunny,31.23973033,Poor,Neutral,23,Online Order,Wednesday,32.87448653
580,2,580,580,2023-01-25 04:00:00,3,13.13706505,South,Online,True,Cloudy,34.47035718,Poor,Neutral,34,Phone Order,Wednesday,39.41119516
581,4,581,581,2023-01-25 05:00:00,4,7.244021743,South,Credit Card,True,Sunny,21.10345031,Excellent,Negative,24,Phone Order,Wednesday,28.97608697
582,2,582,582,2023-01-25 06:00:00,5,10.71034522,West,Credit Card,False,Rainy,20.80151904,Poor,Positive,51,In Store,Wednesday,53.55172609
583,6,583,583,2023-01-25 07:00:00,2,11.21704573,West,Cash,False,Cloudy,34.06325506,Poor,Negative,41,Phone Order,Wednesday,22.43409147
584,3,584,584,2023-01-25 08:00:00,2,16.30744551,East,Online,True,Rainy,27.94813438,Excellent,Negative,27,Phone Order,Wednesday,32.61489102
585,6,585,585,2023-01-25 09:00:00,4,5.310070533,East,Cash,True,Rainy,29.22354522,Good,unknown,55,Phone Order,Wednesday,21.24028213
586,8,586,586,2023-01-25 10:00:00,1,9.035294702,West,Cash,False,Cloudy,27.23635402,Poor,Neutral,16,In Store,Wednesday,9.035294702
587,7,587,587,2023-01-25 11:00:00,5,12.76394452,West,Cash,True,Rainy,21.40486179,Average,Neutral,35,Phone Order,Wednesday,63.8197226
588,4,588,588,2023-01-25 12:00:00,2,9.032701137,East,Online,True,Rainy,31.52134068,Poor,Negative,47,Online Order,Wednesday,18.06540227
589,0,589,589,2023-01-25 13:00:00,5,14.42651071,North,Cash,False,Rainy,31.20836968,Poor,Negative,38,In Store,Wednesday,72.13255356
590,3,590,590,2023-01-25 14:00:00,2,12.22801219,East,Cash,False,Rainy,24.67554982,Excellent,Positive,58,Online Order,Wednesday,24.45602438
591,1,591,591,2023-01-25 15:00:00,5,10.42565382,North,Cash,False,Rainy,24.59358868,Average,unknown,56,Online Order,Wednesday,52.12826911
592,1,592,592,2023-01-25 16:00:00,3,19.2381294,South,Credit Card,True,Rainy,32.56762071,Good,Negative,48,In Store,Wednesday,57.71438821
593,1,593,593,2023-01-25 17:00:00,2,14.48239249,South,Cash,False,Rainy,21.08535887,Good,Neutral,23,Online Order,Wednesday,28.96478498
594,4,594,594,2023-01-25 18:00:00,5,6.949120584,East,Online,False,Rainy,33.21657723,Average,Neutral,16,In Store,Wednesday,34.74560292
595,1,595,595,2023-01-25 19:00:00,1,13.40137546,North,Online,True,Rainy,23.84992535,Poor,Neutral,44,Online Order,Wednesday,13.40137546
596,5,596,596,2023-01-25 20:00:00,3,16.7109778,East,Credit Card,False,Sunny,28.89477122,Excellent,Neutral,36,In Store,Wednesday,50.13293339
597,3,597,597,2023-01-25 21:00:00,3,15.62734546,East,Online,True,Sunny,27.154342182855554,Average,Neutral,25,Phone Order,Wednesday,46.88203639
598,5,598,598,2023-01-25 22:00:00,1,7.581338439,North,Online,True,Rainy,30.17183752,Average,Positive,57,Phone Order,Wednesday,7.581338439
599,3,599,599,2023-01-25 23:00:00,5,19.58629999,East,Credit Card,True,Sunny,26.21644719,Good,Positive,31,Online Order,Wednesday,97.93149993
600,5,600,600,2023-01-26 00:00:00,4,11.73220469,South,Cash,True,Cloudy,30.34301313,Excellent,Positive,50,Phone Order,Thursday,46.92881874
601,3,601,601,2023-01-26 01:00:00,1,7.385375056,West,Credit Card,True,Sunny,25.15969454,Average,Neutral,27,In Store,Thursday,7.385375056
602,2,602,602,2023-01-26 02:00:00,5,7.702936312,West,Cash,True,Rainy,24.15887625,Excellent,Neutral,21,Online Order,Thursday,38.51468156
603,4,603,603,2023-01-26 03:00:00,1,6.473524883,East,Cash,False,Rainy,34.95024917,Poor,Neutral,30,Phone Order,Thursday,6.473524883
604,4,604,604,2023-01-26 04:00:00,1,17.05277163,North,Online,False,Sunny,31.26185347,Good,Positive,47,Phone Order,Thursday,17.05277163
605,1,605,605,2023-01-26 05:00:00,2,6.830457415,North,Credit Card,False,Rainy,29.67079966,Poor,Neutral,59,Online Order,Thursday,13.66091483
606,6,606,606,2023-01-26 06:00:00,5,6.876878857,South,Online,True,Cloudy,25.32934465,Excellent,Positive,15,Phone Order,Thursday,34.38439429
607,1,607,607,2023-01-26 07:00:00,4,17.75707422,North,Online,False,Cloudy,20.73741244,Poor,unknown,25,Phone Order,Thursday,71.02829689
608,8,608,608,2023-01-26 08:00:00,2,10.16906127,North,Cash,True,Rainy,20.46585314,Good,Negative,20,Online Order,Thursday,20.33812253
609,5,609,609,2023-01-26 09:00:00,1,5.462868565,South,Online,False,Cloudy,28.31271883,Excellent,Positive,34,Phone Order,Thursday,5.462868565
610,3,610,610,2023-01-26 10:00:00,1,5.778429493,East,Credit Card,True,Cloudy,31.43049082,Average,Negative,49,Phone Order,Thursday,5.778429493
611,6,611,611,2023-01-26 11:00:00,1,7.132556701,West,Online,False,Sunny,28.06068786,Poor,unknown,58,Phone Order,Thursday,7.132556701
612,8,612,612,2023-01-26 12:00:00,5,8.20090022,South,Online,True,Cloudy,32.61177608,Good,Neutral,51,Phone Order,Thursday,41.0045011
613,4,613,613,2023-01-26 13:00:00,5,14.97719291,East,Cash,False,Sunny,20.501398,Average,Neutral,55,Online Order,Thursday,74.88596457
614,4,614,614,2023-01-26 14:00:00,2,7.3598942,South,Credit Card,True,Rainy,25.50128115,Good,Negative,40,In Store,Thursday,14.7197884
615,1,615,615,2023-01-26 15:00:00,4,6.783115868,East,Online,False,Sunny,23.55605587,Excellent,Neutral,26,In Store,Thursday,27.13246347
616,5,616,616,2023-01-26 16:00:00,2,16.47078712,South,Cash,True,Rainy,26.70909452,Excellent,Positive,44,Phone Order,Thursday,32.94157424
617,6,617,617,2023-01-26 17:00:00,3,15.06582926,East,Online,False,Rainy,21.0856459,Poor,Neutral,42,Phone Order,Thursday,45.19748777
618,7,618,618,2023-01-26 18:00:00,1,11.52986332,South,Credit Card,False,Rainy,34.31197462,Good,Neutral,41,In Store,Thursday,11.52986332
619,8,619,619,2023-01-26 19:00:00,1,13.23964657,East,Online,False,Rainy,23.34883102,Good,unknown,56,Phone Order,Thursday,13.23964657
620,8,620,620,2023-01-26 20:00:00,1,9.679760305,South,Online,True,Rainy,27.154342182855554,Good,Negative,33,In Store,Thursday,9.679760305
621,1,621,621,2023-01-26 21:00:00,2,12.2375063,West,Cash,True,Sunny,26.38839733,Excellent,Negative,19,Online Order,Thursday,24.47501261
622,4,622,622,2023-01-26 22:00:00,2,12.60008973,West,Online,True,Rainy,27.154342182855554,Poor,Neutral,19,Online Order,Thursday,25.20017947
623,1,623,623,2023-01-26 23:00:00,1,10.80855907,North,Cash,True,Cloudy,27.154342182855554,Good,Positive,55,Online Order,Thursday,10.80855907
624,3,624,624,2023-01-27 00:00:00,2,18.59858316,East,Credit Card,True,Cloudy,33.96249296,Good,Negative,41,Online Order,Friday,37.19716632
625,6,625,625,2023-01-27 01:00:00,5,5.240927975,South,Online,False,Rainy,20.08023483,Average,Negative,42,Online Order,Friday,26.20463987
626,5,626,626,2023-01-27 02:00:00,5,16.73256895,East,Credit Card,True,Cloudy,31.22358209,Good,Neutral,40,Online Order,Friday,83.66284473
627,2,627,627,2023-01-27 03:00:00,2,6.865742469,West,Credit Card,False,Sunny,33.5457598,Poor,Positive,41,In Store,Friday,13.73148494
628,0,628,628,2023-01-27 04:00:00,1,16.96321041,East,Online,False,Sunny,22.0958085,Average,Negative,56,Phone Order,Friday,16.96321041
629,0,629,629,2023-01-27 05:00:00,2,14.23867874,South,Cash,True,Rainy,21.44188778,Average,Neutral,35,In Store,Friday,28.47735747
630,1,630,630,2023-01-27 06:00:00,2,17.64917136,East,Credit Card,False,Rainy,26.36858911,Average,Neutral,15,Online Order,Friday,35.29834273
631,3,631,631,2023-01-27 07:00:00,2,6.462714885,South,Credit Card,True,Rainy,34.00518359,Excellent,Neutral,42,Phone Order,Friday,12.92542977
632,6,632,632,2023-01-27 08:00:00,3,13.38470951,West,Online,True,Cloudy,28.1357984,Average,Neutral,29,Phone Order,Friday,40.15412853
633,7,633,633,2023-01-27 09:00:00,5,12.5163182,West,Online,True,Cloudy,27.154342182855554,Good,Negative,31,Online Order,Friday,62.58159102
634,0,634,634,2023-01-27 10:00:00,4,15.59289774,West,Online,False,Sunny,22.11689177,Excellent,Positive,40,Online Order,Friday,62.37159098
635,6,635,635,2023-01-27 11:00:00,4,13.01435828,North,Online,True,Cloudy,20.01184267,Excellent,Neutral,34,Online Order,Friday,52.05743311
636,5,636,636,2023-01-27 12:00:00,3,13.11101851,West,Online,True,Sunny,32.15210136,Excellent,Neutral,39,Online Order,Friday,39.33305552
637,3,637,637,2023-01-27 13:00:00,2,11.44393915,East,Online,True,Cloudy,21.31361844,Excellent,Negative,27,Online Order,Friday,22.88787831
638,4,638,638,2023-01-27 14:00:00,3,9.63251636,North,Cash,False,Sunny,29.50774728,Excellent,Neutral,47,Online Order,Friday,28.89754908
639,6,639,639,2023-01-27 15:00:00,3,12.23396542,West,Credit Card,True,Rainy,27.154342182855554,Excellent,Neutral,39,Phone Order,Friday,36.70189626
640,5,640,640,2023-01-27 16:00:00,1,6.777385382,East,Cash,False,Cloudy,23.1297787,Excellent,Positive,22,Online Order,Friday,6.777385382
641,7,641,641,2023-01-27 17:00:00,5,19.42270008,East,Cash,False,Sunny,29.97909254,Average,Neutral,19,Online Order,Friday,97.11350042
642,2,642,642,2023-01-27 18:00:00,4,15.71616145,East,Online,True,Cloudy,21.18047865,Poor,Negative,20,Phone Order,Friday,62.86464582
643,4,643,643,2023-01-27 19:00:00,2,19.28700675,South,Credit Card,False,Rainy,29.05632716,Good,Positive,37,In Store,Friday,38.5740135
644,2,644,644,2023-01-27 20:00:00,4,8.400910735,North,Cash,False,Sunny,22.45897581,Good,Negative,44,Online Order,Friday,33.60364294
645,7,645,645,2023-01-27 21:00:00,4,18.1901153,East,Online,True,Cloudy,31.03930341,Average,Positive,28,Phone Order,Friday,72.76046121
646,5,646,646,2023-01-27 22:00:00,5,17.13184977,South,Online,True,Cloudy,24.51846942,Average,Positive,37,Phone Order,Friday,85.65924884
647,0,647,647,2023-01-27 23:00:00,4,15.15728619,West,Credit Card,True,Rainy,26.95086513,Excellent,Neutral,25,In Store,Friday,60.62914475
648,2,648,648,2023-01-28 00:00:00,4,14.37543779,East,Cash,False,Rainy,28.99145813,Poor,Neutral,45,Online Order,Saturday,57.50175117
649,4,649,649,2023-01-28 01:00:00,3,9.748244979,South,Cash,True,Sunny,22.56910116,Excellent,Neutral,20,Online Order,Saturday,29.24473494
650,1,650,650,2023-01-28 02:00:00,5,17.24616177,East,Cash,False,Cloudy,31.12456728,Average,Negative,25,Online Order,Saturday,86.23080887
651,8,651,651,2023-01-28 03:00:00,1,12.52273192,North,Online,False,Cloudy,24.53960511,Excellent,Neutral,27,Phone Order,Saturday,12.52273192
652,6,652,652,2023-01-28 04:00:00,2,6.063373638,North,Credit Card,False,Rainy,29.9355779,Good,Neutral,26,Online Order,Saturday,12.12674728
653,0,653,653,2023-01-28 05:00:00,4,9.692947413,West,Credit Card,False,Rainy,22.37424576,Good,Positive,16,Online Order,Saturday,38.77178965
654,2,654,654,2023-01-28 06:00:00,2,19.02945648,East,Cash,False,Sunny,30.32176489,Excellent,Neutral,49,Online Order,Saturday,38.05891296
655,6,655,655,2023-01-28 07:00:00,1,17.76020391,South,Online,True,Cloudy,21.92282109,Poor,Neutral,50,Online Order,Saturday,17.76020391
656,1,656,656,2023-01-28 08:00:00,2,19.72858547,West,Cash,True,Cloudy,26.38034744,Excellent,Neutral,31,In Store,Saturday,39.45717094
657,7,657,657,2023-01-28 09:00:00,1,14.41990074,East,Credit Card,False,Sunny,23.70809111,Excellent,Neutral,42,In Store,Saturday,14.41990074
658,8,658,658,2023-01-28 10:00:00,3,8.712651097,West,Online,False,Sunny,31.22562874,Poor,Positive,42,In Store,Saturday,26.13795329
659,5,659,659,2023-01-28 11:00:00,4,7.442225745,South,Cash,True,Rainy,23.93052507,Poor,Neutral,36,Online Order,Saturday,29.76890298
660,1,660,660,2023-01-28 12:00:00,1,7.803716609,West,Cash,True,Rainy,33.2257596,Poor,Positive,52,Online Order,Saturday,7.803716609
661,1,661,661,2023-01-28 13:00:00,2,5.296934875,West,Online,False,Sunny,33.37730317,Good,Negative,21,Phone Order,Saturday,10.59386975
662,7,662,662,2023-01-28 14:00:00,4,10.86023166,West,Credit Card,False,Sunny,22.94661973,Excellent,Neutral,29,Phone Order,Saturday,43.44092666
663,3,663,663,2023-01-28 15:00:00,3,7.871415207,East,Online,True,Cloudy,29.20768918,Average,Neutral,46,Phone Order,Saturday,23.61424562
664,7,664,664,2023-01-28 16:00:00,4,11.17483191,South,Cash,True,Sunny,21.31576463,Poor,Neutral,25,Online Order,Saturday,44.69932763
665,3,665,665,2023-01-28 17:00:00,1,19.02491648,North,Cash,False,Sunny,25.87305649,Poor,Positive,38,In Store,Saturday,19.02491648
666,3,666,666,2023-01-28 18:00:00,3,11.45810314,East,Cash,True,Cloudy,30.69982594,Excellent,Neutral,17,In Store,Saturday,34.37430943
667,0,667,667,2023-01-28 19:00:00,2,18.16976745,North,Cash,True,Sunny,27.154342182855554,Average,Neutral,44,In Store,Saturday,36.33953491
668,0,668,668,2023-01-28 20:00:00,3,14.0825715,North,Credit Card,False,Rainy,29.37051004,Excellent,unknown,20,Online Order,Saturday,42.2477145
669,4,669,669,2023-01-28 21:00:00,3,8.70697332,East,Credit Card,False,Rainy,24.23811295,Excellent,unknown,16,In Store,Saturday,26.12091996
670,2,670,670,2023-01-28 22:00:00,5,10.33782139,East,Cash,False,Cloudy,25.67037424,Poor,Positive,28,Phone Order,Saturday,51.68910694
671,2,671,671,2023-01-28 23:00:00,3,6.258793037,South,Credit Card,True,Sunny,21.54419217,Poor,Negative,55,Phone Order,Saturday,18.77637911
672,5,672,672,2023-01-29 00:00:00,3,10.0019389,South,Credit Card,False,Rainy,30.78534231,Good,Positive,32,In Store,Sunday,30.00581671
673,2,673,673,2023-01-29 01:00:00,4,15.16311418,West,Credit Card,True,Rainy,27.55833195,Average,Neutral,58,Phone Order,Sunday,60.65245673
674,0,674,674,2023-01-29 02:00:00,2,6.081666394,North,Cash,False,Rainy,30.63148449,Average,Neutral,45,In Store,Sunday,12.16333279
675,4,675,675,2023-01-29 03:00:00,4,8.081021127,South,Online,False,Rainy,23.73415287,Poor,Negative,27,In Store,Sunday,32.32408451
676,4,676,676,2023-01-29 04:00:00,4,10.72161562,West,Online,True,Sunny,24.86657343,Poor,Positive,40,Phone Order,Sunday,42.88646248
677,3,677,677,2023-01-29 05:00:00,1,19.73074306,South,Online,True,Sunny,25.01323006,Poor,Positive,58,Phone Order,Sunday,19.73074306
678,7,678,678,2023-01-29 06:00:00,4,16.77292734,East,Cash,False,Sunny,20.38613615,Average,unknown,26,Phone Order,Sunday,67.09170938
679,5,679,679,2023-01-29 07:00:00,5,16.0023012,South,Credit Card,False,Sunny,25.11571809,Good,Negative,32,Phone Order,Sunday,80.01150599
680,3,680,680,2023-01-29 08:00:00,5,6.742864348,North,Credit Card,True,Rainy,32.0495686,Average,Neutral,23,In Store,Sunday,33.71432174
681,7,681,681,2023-01-29 09:00:00,1,16.7149384,South,Cash,False,Cloudy,33.45947744,Poor,Negative,35,Phone Order,Sunday,16.7149384
682,2,682,682,2023-01-29 10:00:00,2,16.77903217,North,Cash,True,Cloudy,27.77327473,Poor,Neutral,54,Phone Order,Sunday,33.55806435
683,3,683,683,2023-01-29 11:00:00,2,14.01654043,East,Online,True,Rainy,26.83252543,Good,Negative,57,Online Order,Sunday,28.03308087
684,6,684,684,2023-01-29 12:00:00,4,19.85542673,North,Online,False,Rainy,20.46236928,Excellent,Neutral,38,Phone Order,Sunday,79.42170692
685,2,685,685,2023-01-29 13:00:00,4,9.878808589,South,Cash,True,Cloudy,33.18806506,Excellent,Positive,48,Phone Order,Sunday,39.51523436
686,7,686,686,2023-01-29 14:00:00,4,19.11908672,West,Online,True,Cloudy,27.154342182855554,Average,Positive,22,In Store,Sunday,76.47634689
687,5,687,687,2023-01-29 15:00:00,2,18.72096672,East,Credit Card,True,Rainy,34.1712512,Excellent,Positive,58,In Store,Sunday,37.44193345
688,7,688,688,2023-01-29 16:00:00,3,5.172209896,South,Cash,False,Rainy,27.33824373,Excellent,Negative,47,Online Order,Sunday,15.51662969
689,3,689,689,2023-01-29 17:00:00,5,11.7517479,East,Cash,True,Sunny,25.1290174,Average,Negative,37,Phone Order,Sunday,58.75873949
690,3,690,690,2023-01-29 18:00:00,3,19.6565635,East,Credit Card,False,Sunny,33.86327652,Poor,Negative,27,Phone Order,Sunday,58.96969049
691,1,691,691,2023-01-29 19:00:00,3,6.546820436,South,Credit Card,False,Cloudy,20.3658649,Excellent,Positive,28,Phone Order,Sunday,19.64046131
692,5,692,692,2023-01-29 20:00:00,2,13.21677042,South,Credit Card,False,Rainy,28.72137342,Poor,Neutral,28,Phone Order,Sunday,26.43354083
693,2,693,693,2023-01-29 21:00:00,3,19.68436261,West,Online,True,Cloudy,28.23398787,Average,Positive,30,Phone Order,Sunday,59.05308782
694,4,694,694,2023-01-29 22:00:00,1,13.33243136,East,Cash,True,Sunny,23.28980602,Poor,Positive,52,Phone Order,Sunday,13.33243136
695,5,695,695,2023-01-29 23:00:00,4,7.847229545,East,Online,False,Sunny,26.43331147,Poor,Neutral,53,Online Order,Sunday,31.38891818
696,4,696,696,2023-01-30 00:00:00,1,13.73274845,South,Credit Card,False,Cloudy,29.78396009,Average,Neutral,40,Phone Order,Monday,13.73274845
697,5,697,697,2023-01-30 01:00:00,5,8.066608609,North,Online,True,Sunny,30.90696795,Poor,Neutral,40,Phone Order,Monday,40.33304305
698,5,698,698,2023-01-30 02:00:00,4,12.79556394,South,Credit Card,False,Rainy,20.01075288,Excellent,Neutral,15,Phone Order,Monday,51.18225577
699,7,699,699,2023-01-30 03:00:00,3,6.110633269,East,Online,False,Cloudy,27.154342182855554,Excellent,Positive,46,Online Order,Monday,18.33189981
700,5,700,700,2023-01-30 04:00:00,5,14.08224004,South,Online,True,Rainy,22.46788059,Excellent,Negative,29,Phone Order,Monday,70.41120019
701,1,701,701,2023-01-30 05:00:00,4,12.75184909,West,Credit Card,False,Rainy,23.50370651,Excellent,Positive,35,Online Order,Monday,51.00739635
702,3,702,702,2023-01-30 06:00:00,3,16.10242053,North,Online,True,Sunny,23.95210169,Poor,Neutral,32,In Store,Monday,48.30726159
703,8,703,703,2023-01-30 07:00:00,1,14.46050707,South,Cash,True,Rainy,20.56730205,Excellent,Negative,44,Phone Order,Monday,14.46050707
704,4,704,704,2023-01-30 08:00:00,4,13.24409403,West,Online,False,Cloudy,21.84578185,Poor,Negative,27,Online Order,Monday,52.97637611
705,3,705,705,2023-01-30 09:00:00,3,15.34668274,East,Online,True,Rainy,34.79524884,Good,Positive,38,In Store,Monday,46.04004822
706,8,706,706,2023-01-30 10:00:00,1,7.159128704,South,Cash,True,Rainy,24.72825106,Poor,Positive,44,Online Order,Monday,7.159128704
707,4,707,707,2023-01-30 11:00:00,5,13.93039492,East,Credit Card,True,Rainy,21.72951636,Excellent,Positive,16,Online Order,Monday,69.65197459
708,4,708,708,2023-01-30 12:00:00,5,7.581659042,West,Cash,False,Rainy,21.60486892,Good,Negative,33,In Store,Monday,37.90829521
709,8,709,709,2023-01-30 13:00:00,5,18.88283312,East,Online,False,Rainy,30.79189952,Average,Negative,58,Phone Order,Monday,94.41416559
710,5,710,710,2023-01-30 14:00:00,5,6.025011573,West,Credit Card,False,Sunny,32.81852996,Poor,Negative,39,Phone Order,Monday,30.12505786
711,2,711,711,2023-01-30 15:00:00,2,11.45562125,West,Online,True,Cloudy,23.85428449,Excellent,Neutral,28,Online Order,Monday,22.91124249
712,6,712,712,2023-01-30 16:00:00,4,15.43696216,West,Online,True,Sunny,20.31364269,Excellent,Neutral,20,In Store,Monday,61.74784866
713,3,713,713,2023-01-30 17:00:00,4,11.87033318,South,Cash,False,Cloudy,23.34635028,Excellent,Positive,26,Phone Order,Monday,47.4813327
714,7,714,714,2023-01-30 18:00:00,2,6.381428798,East,Cash,False,Cloudy,27.154342182855554,Average,Negative,34,Online Order,Monday,12.7628576
715,3,715,715,2023-01-30 19:00:00,3,13.30068524,East,Credit Card,True,Cloudy,21.55092405,Good,Positive,37,In Store,Monday,39.90205573
716,7,716,716,2023-01-30 20:00:00,3,14.62447863,North,Credit Card,False,Cloudy,27.154342182855554,Good,Negative,44,Online Order,Monday,43.8734359
717,8,717,717,2023-01-30 21:00:00,5,15.55688466,North,Credit Card,False,Cloudy,23.44877556,Excellent,Positive,44,In Store,Monday,77.78442332
718,7,718,718,2023-01-30 22:00:00,1,10.59889722,North,Online,False,Rainy,27.73918818,Poor,Neutral,52,Phone Order,Monday,10.59889722
719,4,719,719,2023-01-30 23:00:00,3,13.45489957,North,Cash,False,Sunny,27.154342182855554,Excellent,unknown,44,Phone Order,Monday,40.3646987
720,2,720,720,2023-01-31 00:00:00,1,11.76029712,East,Cash,False,Sunny,34.10805952,Excellent,Neutral,55,Online Order,Tuesday,11.76029712
721,2,721,721,2023-01-31 01:00:00,4,15.08084058,West,Cash,True,Rainy,33.58915952,Poor,Negative,44,Phone Order,Tuesday,60.32336233
722,4,722,722,2023-01-31 02:00:00,1,13.75335451,West,Credit Card,False,Cloudy,28.50209158,Excellent,unknown,50,Phone Order,Tuesday,13.75335451
723,1,723,723,2023-01-31 03:00:00,4,12.88634329,South,Cash,False,Sunny,25.31635988,Average,Negative,48,In Store,Tuesday,51.54537317
724,8,724,724,2023-01-31 04:00:00,2,8.742865503,West,Cash,True,Rainy,25.71720323,Excellent,Neutral,30,Phone Order,Tuesday,17.48573101
725,1,725,725,2023-01-31 05:00:00,2,5.030277766,East,Cash,True,Rainy,26.17778425,Average,unknown,38,In Store,Tuesday,10.06055553
726,1,726,726,2023-01-31 06:00:00,5,7.61122513,East,Credit Card,True,Sunny,30.91368983,Excellent,Positive,28,In Store,Tuesday,38.05612565
727,3,727,727,2023-01-31 07:00:00,3,6.755990621,East,Cash,True,Sunny,26.77458493,Good,Negative,40,Online Order,Tuesday,20.26797186
728,3,728,728,2023-01-31 08:00:00,5,11.73627118,South,Credit Card,False,Cloudy,32.8509492,Poor,Neutral,22,In Store,Tuesday,58.68135588
729,6,729,729,2023-01-31 09:00:00,4,14.18387226,North,Cash,False,Cloudy,34.16142179,Good,Positive,28,Phone Order,Tuesday,56.73548905
730,7,730,730,2023-01-31 10:00:00,5,8.19627513,West,Cash,False,Sunny,25.0391923,Excellent,Neutral,45,In Store,Tuesday,40.98137565
731,4,731,731,2023-01-31 11:00:00,1,19.08585644,East,Cash,False,Cloudy,28.41041722,Excellent,Negative,16,In Store,Tuesday,19.08585644
732,3,732,732,2023-01-31 12:00:00,4,5.100231938,East,Credit Card,True,Rainy,21.42584805,Average,Neutral,18,Online Order,Tuesday,20.40092775
733,8,733,733,2023-01-31 13:00:00,2,16.58451523,North,Credit Card,True,Cloudy,23.00703572,Excellent,Negative,15,Phone Order,Tuesday,33.16903045
734,7,734,734,2023-01-31 14:00:00,3,14.37807154,East,Cash,False,Cloudy,26.2019865,Excellent,Positive,34,Phone Order,Tuesday,43.13421463
735,6,735,735,2023-01-31 15:00:00,4,10.60332202,West,Online,False,Rainy,23.09304074,Excellent,Neutral,28,Phone Order,Tuesday,42.41328806
736,6,736,736,2023-01-31 16:00:00,4,5.757334166,South,Credit Card,False,Cloudy,33.14840736,Good,Neutral,54,In Store,Tuesday,23.02933666
